rating,isbn,author_url,year,genre_urls,name,author
4.53,1596085460,https://www.goodreads.com/author/show/8021610.Carlos_Rivera,2005.0,/genres/leadership,Leadership,Carlos Rivera
4.53,142152581X,https://www.goodreads.com/author/show/1978.Tsugumi_Ohba,2008.0,/genres/sequential-art|/genres/manga|/genres/sequential-art|/genres/comics|/genres/sequential-art|/genres/graphic-novels|/genres/fantasy|/genres/mystery|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/mystery|/genres/crime|/genres/horror|/genres/cultural|/genres/japan,Death Note Box Set,Tsugumi Ohba
4.53,0545265355,https://www.goodreads.com/author/show/153394.Suzanne_Collins,2010.0,/genres/young-adult|/genres/fiction|/genres/fantasy|/genres/science-fiction|/genres/dystopia|/genres/science-fiction|/genres/romance|/genres/adventure,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins
4.53,045146317X,https://www.goodreads.com/author/show/10746.Jim_Butcher,2010.0,/genres/fantasy|/genres/urban-fantasy|/genres/fiction|/genres/mystery|/genres/fantasy|/genres/paranormal|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/fantasy|/genres/supernatural|/genres/science-fiction-fantasy|/genres/paranormal|/genres/wizards,"Changes (The Dresden Files, #12)",Jim Butcher
4.53,1491007753,https://www.goodreads.com/author/show/5222848.Brian_Patrick_McKinley,2011.0,/genres/fantasy|/genres/supernatural|/genres/thriller|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/paranormal|/genres/vampires|/genres/horror|/genres/fantasy|/genres/urban-fantasy|/genres/adventure|/genres/literature|/genres/american|/genres/novels,"Ancient Blood (The Order Saga, #1)",Brian Patrick McKinley
4.53,1423140605,https://www.goodreads.com/author/show/15872.Rick_Riordan,2012.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/mythology|/genres/adventure|/genres/fiction,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan
4.53,-1,https://www.goodreads.com/author/show/6440482.Jessica_Smith,2012.0,,"The Oaks (Royal Oaks, #1)",Jessica Smith
4.53,-1,https://www.goodreads.com/author/show/5014564.Quinn_Loftis,2012.0,/genres/shapeshifters|/genres/werewolves|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/animals|/genres/wolves|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic|/genres/paranormal|/genres/witches,"Out of the Dark (The Grey Wolves, #4)",Quinn Loftis
4.53,0425263991,https://www.goodreads.com/author/show/71688.Nalini_Singh,2013.0,/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/paranormal|/genres/shapeshifters|/genres/adult|/genres/science-fiction,"Heart of Obsidian (Psy-Changeling, #12)",Nalini Singh
4.53,1460206630,https://www.goodreads.com/author/show/6942370.Richard_Myerscough,2013.0,/genres/horror|/genres/thriller,Bat Blood,Richard Myerscough
4.53,-1,https://www.goodreads.com/author/show/7738947.Sarah_Robinson,2014.0,/genres/romance|/genres/new-adult|/genres/mystery|/genres/crime|/genres/mystery,"Tainted Pictures (Photographer Trilogy, #2)",Sarah Robinson
4.52,0670034851,https://www.goodreads.com/author/show/6584435.Abolqasem_Ferdowsi,1010.0,/genres/poetry|/genres/classics|/genres/history|/genres/cultural|/genres/iran|/genres/literature|/genres/fantasy|/genres/mythology|/genres/epic|/genres/non-fiction|/genres/culture|/genres/poetry|/genres/epic-poetry,Shahnameh,Abolqasem Ferdowsi
4.52,1557091528,https://www.goodreads.com/author/show/63859.James_Madison,1787.0,/genres/history|/genres/non-fiction|/genres/politics|/genres/classics|/genres/philosophy|/genres/law|/genres/history|/genres/american-history|/genres/reference|/genres/politics|/genres/political-science|/genres/politics|/genres/government,The Constitution of the United States of America,James Madison
4.52,087747897X,https://www.goodreads.com/author/show/3009967.Joseph_Smith_Jr_,1835.0,/genres/religion|/genres/christianity|/genres/lds|/genres/non-fiction|/genres/religion|/genres/church|/genres/spirituality|/genres/lds|/genres/lds-non-fiction|/genres/inspirational|/genres/lds|/genres/mormonism|/genres/religion|/genres/faith|/genres/religion|/genres/theology,Lectures on Faith,Joseph Smith Jr 
4.52,0141183047,https://www.goodreads.com/author/show/7816.Fernando_Pessoa,1982.0,/genres/poetry|/genres/fiction|/genres/philosophy|/genres/literature|/genres/cultural|/genres/portugal|/genres/european-literature|/genres/portuguese-literature,The Book of Disquiet,Fernando Pessoa
4.52,0060734191,https://www.goodreads.com/author/show/8347.Garth_Nix,1999.0,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/science-fiction-fantasy|/genres/fantasy|/genres/magic|/genres/science-fiction|/genres/young-adult|/genres/teen|/genres/adventure|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/epic-fantasy,"The Abhorsen Trilogy Box Set (Abhorsen, #1-3)",Garth Nix
4.52,0595419585,https://www.goodreads.com/author/show/363635.Linda_Masemore_Pirrung,2006.0,/genres/romance,I Will Wait for You,Linda Masemore Pirrung
4.52,5968901748,https://www.goodreads.com/author/show/4034102.Mariam_Petrosyan,2009.0,/genres/cultural|/genres/russia|/genres/fantasy|/genres/contemporary|/genres/literature|/genres/russian-literature|/genres/magical-realism|/genres/fiction,"ÐÐ¾Ð¼, Ð² ÐºÐ¾ÑÐ¾ÑÐ¾Ð¼...",Mariam Petrosyan
4.52,-1,https://www.goodreads.com/author/show/2958084.Kristen_Ashley,2011.0,/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/romance|/genres/romantic-suspense|/genres/suspense|/genres/adult|/genres/adult-fiction|/genres/erotica|/genres/mystery|/genres/womens-fiction|/genres/chick-lit|/genres/romance|/genres/erotic-romance,"At Peace (The 'Burg, #2)",Kristen Ashley
4.52,1414358466,https://www.goodreads.com/author/show/4862.Randy_Alcorn,2011.0,/genres/christian|/genres/christian-fiction|/genres/fiction|/genres/inspirational|/genres/contemporary|/genres/spirituality|/genres/religion|/genres/religion|/genres/faith|/genres/religion|/genres/christianity|/genres/parenting,Courageous,Randy Alcorn
4.52,-1,https://www.goodreads.com/author/show/5014564.Quinn_Loftis,2012.0,/genres/shapeshifters|/genres/werewolves|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/animals|/genres/wolves|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/paranormal|/genres/shapeshifters|/genres/fantasy|/genres/magic,"Just One Drop (The Grey Wolves, #3)",Quinn Loftis
4.52,0545422906,https://www.goodreads.com/author/show/13599.Kate_Egan,2012.0,/genres/non-fiction|/genres/science-fiction|/genres/dystopia|/genres/media-tie-in|/genres/movies|/genres/young-adult|/genres/teen|/genres/adventure|/genres/romance|/genres/media-tie-in|/genres/culture|/genres/film|/genres/childrens|/genres/picture-books|/genres/reference,The Hunger Games,Kate Egan
4.52,1937053571,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2013.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/mythology|/genres/fantasy|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/mythology|/genres/greek-mythology,"Sentinel (Covenant, #5)",Jennifer L Armentrout
4.52,1937007588,https://www.goodreads.com/author/show/21748.Ilona_Andrews,2013.0,/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/fantasy|/genres/magic|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/paranormal|/genres/shapeshifters|/genres/romance|/genres/paranormal-romance|/genres/adult|/genres/shapeshifters|/genres/werewolves,"Magic Rises (Kate Daniels, #6)",Ilona Andrews
4.52,-1,https://www.goodreads.com/author/show/7701589.Angie_Martin,2013.0,/genres/romance|/genres/suspense,False Security,Angie Martin
4.52,0992502802,https://www.goodreads.com/author/show/7949493.Kia_Carrington_Russell,2014.0,/genres/fantasy,"Possession Of My Soul (The Three Immortal Blades, #1)",Kia Carrington Russell
4.52,0991190920,https://www.goodreads.com/author/show/7092218.Amelia_Hutchins,2014.0,/genres/fantasy|/genres/paranormal|/genres/fairies|/genres/fae|/genres/fantasy|/genres/romance|/genres/paranormal-romance|/genres/romance|/genres/paranormal|/genres/vampires|/genres/adult-fiction|/genres/erotica|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/urban-fantasy|/genres/adult,"Escaping Destiny (The Fae Chronicles, #3)",Amelia Hutchins
4.51,0893860220,https://www.goodreads.com/author/show/172897.Nisargadatta_Maharaj,1973.0,/genres/spirituality|/genres/philosophy|/genres/non-fiction|/genres/religion|/genres/religion|/genres/buddhism|/genres/self-help,I Am That,Nisargadatta Maharaj
4.51,0394720245,https://www.goodreads.com/author/show/722.Robert_A_Caro,1974.0,/genres/history|/genres/biography|/genres/non-fiction|/genres/politics|/genres/new-york|/genres/history|/genres/american-history|/genres/cities|/genres/urban-planning|/genres/geography|/genres/cities|/genres/biography-memoir|/genres/cities|/genres/urbanism,The Power Broker,Robert A Caro
4.51,-1,https://www.goodreads.com/author/show/20248.J_R_Ward,2008.0,/genres/romance|/genres/paranormal-romance|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/adult|/genres/fantasy|/genres/urban-fantasy|/genres/short-stories|/genres/adult-fiction|/genres/erotica|/genres/fantasy|/genres/supernatural,"Father Mine (Black Dagger Brotherhood, #6.5)",J R Ward
4.51,1457511118,https://www.goodreads.com/author/show/6510850.Sandy_Klein_Bernstein,2012.0,/genres/fantasy|/genres/fantasy|/genres/magic,The Door in the Sky,Sandy Klein Bernstein
4.51,1423144333,https://www.goodreads.com/author/show/125308.Cinda_Williams_Chima,2012.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/magic|/genres/romance|/genres/fantasy|/genres/high-fantasy|/genres/young-adult|/genres/young-adult-fantasy|/genres/adventure|/genres/fiction|/genres/fantasy|/genres/epic-fantasy|/genres/paranormal|/genres/wizards,"The Crimson Crown (Seven Realms, #4)",Cinda Williams Chima
4.51,0778314103,https://www.goodreads.com/author/show/4480131.Tiffany_Reisz,2012.0,/genres/erotica|/genres/bdsm|/genres/adult-fiction|/genres/erotica|/genres/romance|/genres/dark|/genres/romance|/genres/m-m-romance|/genres/contemporary|/genres/adult|/genres/romance|/genres/erotic-romance|/genres/romance|/genres/contemporary-romance|/genres/fiction,"The Prince (The Original Sinners, #3)",Tiffany Reisz
4.51,0451464400,https://www.goodreads.com/author/show/10746.Jim_Butcher,2012.0,/genres/fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/fiction|/genres/mystery|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/supernatural,"Cold Days (The Dresden Files, #14)",Jim Butcher
4.51,-1,https://www.goodreads.com/author/show/55791.Florencia_Bonelli,2012.0,/genres/romance|/genres/romance|/genres/contemporary-romance,"Caballo de Fuego (Caballo de Fuego, #3)",Florencia Bonelli
4.51,1619630621,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas,2013.0,/genres/fantasy|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/high-fantasy|/genres/adventure|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/young-adult-fantasy|/genres/fiction|/genres/fairies|/genres/fae,"Crown of Midnight (Throne of Glass, #2)",Sarah J Maas
4.51,1481426303,https://www.goodreads.com/author/show/150038.Cassandra_Clare,2014.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/paranormal|/genres/vampires|/genres/paranormal|/genres/angels|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/supernatural|/genres/shapeshifters|/genres/werewolves|/genres/fantasy|/genres/magic,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare
4.51,1622662644,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2014.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/science-fiction|/genres/aliens|/genres/romance|/genres/fantasy|/genres/science-fiction|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/new-adult|/genres/fantasy|/genres/urban-fantasy,"Opposition (Lux, #5)",Jennifer L Armentrout
4.5,0517053616,https://www.goodreads.com/author/show/947.William_Shakespeare,1623.0,/genres/classics|/genres/poetry|/genres/fiction|/genres/drama|/genres/literature|/genres/plays|/genres/reference|/genres/plays|/genres/theatre|/genres/classics|/genres/classic-literature|/genres/european-literature|/genres/british-literature,The Complete Works,William Shakespeare
4.5,-1,https://www.goodreads.com/author/show/233619.Marcel_Proust,1927.0,/genres/fiction|/genres/cultural|/genres/france|/genres/european-literature|/genres/french-literature|/genres/literature|/genres/novels|/genres/classics|/genres/literary-fiction|/genres/literature|/genres/20th-century|/genres/philosophy|/genres/classics|/genres/classic-literature,"Time Regained (In Search of Lost Time, #7)",Marcel Proust
4.5,0330316117,https://www.goodreads.com/author/show/4.Douglas_Adams,1986.0,/genres/science-fiction|/genres/fiction|/genres/humor|/genres/fantasy|/genres/humor|/genres/comedy|/genres/science-fiction-fantasy|/genres/classics,The Hitchhiker's Guide to the Galaxy,Douglas Adams
4.5,1557831572,https://www.goodreads.com/author/show/4390174.Reduced_Shakespeare_Company,1994.0,/genres/plays|/genres/classics|/genres/humor|/genres/drama|/genres/fiction|/genres/plays|/genres/theatre|/genres/poetry|/genres/literature|/genres/humor|/genres/funny|/genres/humor|/genres/comedy,The Compleat Works of Wllm Shkspr,Reduced Shakespeare Company
4.5,0006479901,https://www.goodreads.com/author/show/346732.George_R_R_Martin,2001.0,/genres/fiction|/genres/fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/adult|/genres/fantasy|/genres/dragons|/genres/epic|/genres/adventure|/genres/science-fiction-fantasy|/genres/war,"A Storm of Swords (A Song of Ice and Fire, #3-1)",George R R Martin
4.5,185549664X,https://www.goodreads.com/author/show/1077326.J_K_Rowling,2003.0,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/fantasy|/genres/magic|/genres/childrens|/genres/adventure|/genres/young-adult|/genres/teen|/genres/fantasy|/genres/paranormal|/genres/novels|/genres/academic|/genres/school,"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",J K Rowling
4.5,0470372273,https://www.goodreads.com/author/show/1970104.Donalyn_Miller,2009.0,/genres/education|/genres/non-fiction|/genres/teaching|/genres/adult|/genres/writing|/genres/books-about-books|/genres/academic|/genres/school|/genres/parenting|/genres/academic|/genres/teachers|/genres/reference|/genres/childrens,The Book Whisperer,Donalyn Miller
4.5,-1,https://www.goodreads.com/author/show/5286855.Amy_A_Bartol,2012.0,/genres/paranormal|/genres/angels|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/supernatural|/genres/paranormal|/genres/vampires,"Incendiary (The Premonition, #4)",Amy A Bartol
4.5,0778313999,https://www.goodreads.com/author/show/4480131.Tiffany_Reisz,2012.0,/genres/erotica|/genres/bdsm|/genres/adult-fiction|/genres/erotica|/genres/romance|/genres/dark|/genres/adult|/genres/contemporary|/genres/romance|/genres/erotic-romance|/genres/romance|/genres/m-m-romance|/genres/romance|/genres/contemporary-romance|/genres/fiction,"The Angel (The Original Sinners, #2)",Tiffany Reisz
4.5,-1,https://www.goodreads.com/author/show/5430144.Colleen_Hoover,2013.0,/genres/new-adult|/genres/romance|/genres/young-adult|/genres/contemporary|/genres/romance|/genres/contemporary-romance|/genres/sociology|/genres/abuse|/genres/young-adult|/genres/high-school|/genres/fiction|/genres/love|/genres/womens-fiction|/genres/chick-lit,"Losing Hope (Hopeless, #2)",Colleen Hoover
4.5,1622660757,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2013.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/science-fiction|/genres/aliens|/genres/romance|/genres/fantasy|/genres/science-fiction|/genres/romance|/genres/paranormal-romance,"Origin (Lux, #4)",Jennifer L Armentrout
4.5,-1,https://www.goodreads.com/author/show/7817816.Jan_Raymond,2014.0,/genres/fantasy|/genres/young-adult|/genres/science-fiction|/genres/science-fiction|/genres/aliens|/genres/adventure,"Circle of Five (Pha Yul, #1)",Jan Raymond
4.5,0312642970,https://www.goodreads.com/author/show/4684322.Marissa_Meyer,2014.0,/genres/young-adult|/genres/fantasy|/genres/science-fiction|/genres/science-fiction|/genres/dystopia|/genres/romance|/genres/fantasy|/genres/fairy-tales|/genres/retellings|/genres/fiction|/genres/adventure|/genres/young-adult|/genres/teen,"Cress (The Lunar Chronicles, #3)",Marissa Meyer
4.5,-1,https://www.goodreads.com/author/show/8262567.Leonard_Belmont,2014.0,,Five Years - The Meeting,Leonard Belmont
4.49,158134466X,https://www.goodreads.com/author/show/2876959.Charles_H_Spurgeon,1866.0,/genres/christian|/genres/religion|/genres/theology|/genres/religion|/genres/christianity|/genres/non-fiction|/genres/religion|/genres/faith|/genres/spirituality|/genres/religion|/genres/classics|/genres/religion|/genres/church|/genres/leadership,"Morning and Evening, Based on the English Standard Version",Charles H Spurgeon
4.49,0553328255,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,1924.0,/genres/classics|/genres/mystery|/genres/mystery|/genres/crime|/genres/short-stories|/genres/literature|/genres/mystery|/genres/detective|/genres/historical-fiction,The Complete Sherlock Holmes,Arthur Conan Doyle
4.49,-1,https://www.goodreads.com/author/show/193164.Ezra_Taft_Benson,1968.0,/genres/history|/genres/non-fiction|/genres/politics|/genres/politics|/genres/government|/genres/classics|/genres/religion|/genres/philosophy|/genres/christianity|/genres/lds,The Proper Role of Government,Ezra Taft Benson
4.49,038531177X,https://www.goodreads.com/author/show/1795488.Victor_Villase_or,1991.0,/genres/fiction|/genres/historical-fiction|/genres/book-club|/genres/magical-realism|/genres/novels|/genres/literature|/genres/classics|/genres/literature|/genres/american|/genres/academic|/genres/school|/genres/culture,Rain of Gold,Victor Villase or
4.49,0141014083,https://www.goodreads.com/author/show/5117.Art_Spiegelman,2003.0,/genres/sequential-art|/genres/graphic-novels|/genres/non-fiction|/genres/history|/genres/sequential-art|/genres/comics|/genres/biography|/genres/autobiography|/genres/memoir|/genres/world-war-ii|/genres/holocaust|/genres/war|/genres/graphic-novels-comics,"The Complete Maus (Maus, #1-2)",Art Spiegelman
4.49,1608604896,https://www.goodreads.com/author/show/3161479.Saira_Viola,2009.0,/genres/contemporary,"Slide, a Modern Satire on the Excess of Greed",Saira Viola
4.49,0441018521,https://www.goodreads.com/author/show/21748.Ilona_Andrews,2010.0,/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/magic|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/paranormal|/genres/shapeshifters|/genres/adult|/genres/shapeshifters|/genres/werewolves,"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews
4.49,0007325983,https://www.goodreads.com/author/show/165168.Derek_Landy,2010.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/magic|/genres/adventure|/genres/fiction|/genres/fantasy|/genres/urban-fantasy|/genres/mystery|/genres/fantasy|/genres/paranormal,"Mortal Coil (Skulduggery Pleasant, #5)",Derek Landy
4.49,-1,https://www.goodreads.com/author/show/2958084.Kristen_Ashley,2011.0,/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/romance|/genres/romantic-suspense|/genres/humor|/genres/funny|/genres/adult|/genres/womens-fiction|/genres/chick-lit|/genres/suspense|/genres/humor|/genres/adult-fiction|/genres/erotica,"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley
4.49,-1,https://www.goodreads.com/author/show/5410816.Tarryn_Fisher,2013.0,/genres/romance|/genres/new-adult|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/adult|/genres/drama|/genres/womens-fiction|/genres/chick-lit|/genres/love|/genres/dark|/genres/academic|/genres/college,"Thief (Love Me with Lies, #3)",Tarryn Fisher
4.48,0449912426,https://www.goodreads.com/author/show/4116.Erich_Maria_Remarque,1936.0,/genres/classics|/genres/fiction|/genres/european-literature|/genres/german-literature|/genres/historical-fiction|/genres/war|/genres/novels|/genres/drama|/genres/literature|/genres/cultural|/genres/germany|/genres/romance,Three Comrades,Erich Maria Remarque
4.48,0802130305,https://www.goodreads.com/author/show/500.Jorge_Luis_Borges,1944.0,/genres/fiction|/genres/short-stories|/genres/classics|/genres/literature|/genres/magical-realism|/genres/fantasy|/genres/european-literature|/genres/spanish-literature|/genres/cultural|/genres/latin-american|/genres/philosophy|/genres/literature|/genres/20th-century,Ficciones,Jorge Luis Borges
4.48,0345339738,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien,1954.0,/genres/fantasy|/genres/fiction|/genres/classics|/genres/adventure|/genres/science-fiction-fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/literature,"The Return of the King (The Lord of the Rings, #3)",J R R Tolkien
4.48,0393048470,https://www.goodreads.com/author/show/8164.Lewis_Carroll,1960.0,/genres/classics|/genres/fiction|/genres/fantasy|/genres/childrens|/genres/literature|/genres/reference|/genres/young-adult|/genres/fantasy|/genres/fairy-tales|/genres/european-literature|/genres/british-literature|/genres/literature|/genres/19th-century,The Annotated Alice,Lewis Carroll
4.48,0525467262,https://www.goodreads.com/author/show/81466.A_A_Milne,1961.0,/genres/childrens|/genres/classics|/genres/fiction|/genres/poetry|/genres/fantasy|/genres/childrens|/genres/picture-books|/genres/literature|/genres/short-stories|/genres/animals|/genres/young-adult,The Complete Tales and Poems of Winnie-the-Pooh,A A Milne
4.48,0345368584,https://www.goodreads.com/author/show/28709.Chuck_Dixon,1989.0,/genres/fantasy|/genres/classics|/genres/fiction|/genres/sequential-art|/genres/graphic-novels|/genres/sequential-art|/genres/comics|/genres/adventure|/genres/young-adult|/genres/science-fiction-fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/magic,The Hobbit,Chuck Dixon
4.48,1563891700,https://www.goodreads.com/author/show/1221698.Neil_Gaiman,1993.0,/genres/sequential-art|/genres/graphic-novels|/genres/sequential-art|/genres/comics|/genres/fantasy|/genres/fiction|/genres/graphic-novels-comics|/genres/horror|/genres/comics|/genres/comic-book|/genres/fantasy|/genres/mythology,"The Sandman, Vol. 8 (The Sandman, #8)",Neil Gaiman
4.48,0060525851,https://www.goodreads.com/author/show/27498.Erin_Hunter,2004.0,/genres/fantasy|/genres/animals|/genres/fiction|/genres/young-adult|/genres/animals|/genres/cats|/genres/adventure|/genres/childrens|/genres/animals|/genres/animal-fiction|/genres/childrens|/genres/middle-grade|/genres/action,"The Darkest Hour (Warriors, #6)",Erin Hunter
4.48,0439785960,https://www.goodreads.com/author/show/1077326.J_K_Rowling,2005.0,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/fantasy|/genres/magic|/genres/childrens|/genres/adventure|/genres/science-fiction-fantasy,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J K Rowling
4.48,1595143068,https://www.goodreads.com/author/show/137902.Richelle_Mead,2009.0,/genres/paranormal|/genres/vampires|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/urban-fantasy|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic|/genres/fiction|/genres/fantasy|/genres/young-adult|/genres/teen,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead
4.48,0385670516,https://www.goodreads.com/author/show/7581.Kelley_Armstrong,2009.0,/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/supernatural|/genres/shapeshifters|/genres/werewolves|/genres/romance|/genres/paranormal-romance|/genres/paranormal|/genres/ghosts|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/urban-fantasy,"Darkest Powers Trilogy (Darkest Powers, #1-3)",Kelley Armstrong
4.48,1416975888,https://www.goodreads.com/author/show/150038.Cassandra_Clare,2011.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/science-fiction|/genres/steampunk|/genres/romance|/genres/paranormal|/genres/angels|/genres/paranormal|/genres/vampires|/genres/historical-fiction,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare
4.48,1606191918,https://www.goodreads.com/author/show/2941486.Stephanie_Osborn,2011.0,/genres/mystery|/genres/fantasy|/genres/science-fiction,"The Case of the Displaced Detective (Displaced Detective, #2)",Stephanie Osborn
4.48,1937053148,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2012.0,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/mythology|/genres/fantasy|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/mythology|/genres/greek-mythology|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/magic,"Deity (Covenant, #3)",Jennifer L Armentrout
4.48,1620861410,https://www.goodreads.com/author/show/6623256.Barry_Jordan_Jr_,2012.0,/genres/childrens,Grandma! Can I Get a Dog?,Barry Jordan Jr 
4.48,0765325950,https://www.goodreads.com/author/show/6252.Robert_Jordan,2013.0,/genres/fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/fiction|/genres/science-fiction-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/epic|/genres/fantasy|/genres/magic|/genres/adventure|/genres/science-fiction|/genres/adult,"A Memory of Light (Wheel of Time, #14)",Robert Jordan
4.48,-1,https://www.goodreads.com/author/show/6869072.C_L_Stone,2013.0,/genres/young-adult|/genres/romance|/genres/mystery|/genres/sociology|/genres/abuse|/genres/contemporary|/genres/young-adult|/genres/high-school|/genres/spy-thriller|/genres/espionage|/genres/suspense|/genres/fiction|/genres/romance|/genres/contemporary-romance,"Friends vs. Family (The Ghost Bird, #3)",C L Stone
4.48,-1,https://www.goodreads.com/author/show/6869072.C_L_Stone,2013.0,/genres/young-adult|/genres/romance|/genres/mystery|/genres/contemporary|/genres/young-adult|/genres/high-school|/genres/sociology|/genres/abuse|/genres/spy-thriller|/genres/espionage|/genres/suspense,"First Days (The Ghost Bird, #2)",C L Stone
4.48,-1,https://www.goodreads.com/author/show/4637539.Tahereh_Mafi,2014.0,/genres/science-fiction|/genres/dystopia|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/science-fiction,"Ignite Me (Shatter Me, #3)",Tahereh Mafi
4.48,-1,https://www.goodreads.com/author/show/5132169.J_M_Walker,2014.0,,Bound Anthology,J M Walker
4.47,0007144350,https://www.goodreads.com/author/show/3565.Oscar_Wilde,1927.0,/genres/classics|/genres/fiction|/genres/poetry|/genres/plays|/genres/short-stories|/genres/literature|/genres/writing|/genres/essays|/genres/novels|/genres/literature|/genres/english-literature|/genres/humor,Complete Works of Oscar Wilde,Oscar Wilde
4.47,0811200124,https://www.goodreads.com/author/show/500.Jorge_Luis_Borges,1962.0,/genres/fiction|/genres/short-stories|/genres/classics|/genres/literature|/genres/fantasy|/genres/magical-realism|/genres/philosophy|/genres/writing|/genres/essays|/genres/cultural|/genres/latin-american|/genres/literary-fiction,Labyrinths,Jorge Luis Borges
4.47,9770148083,https://www.goodreads.com/author/show/1873377._,1963.0,/genres/poetry|/genres/literature|/genres/classics|/genres/cultural|/genres/egypt|/genres/non-fiction,Ø±Ø¨Ø§Ø¹ÙØ§Øª ØµÙØ§Ø­ Ø¬Ø§ÙÙÙ, 
